Cluster name	Count - Sequences
6458_Tm=41.5_pH=7.0	1
6457_Tm=51.9_pH=7.0	1
6456_Tm=54.4_pH=7.0	1
6455_Tm=43.6_pH=7.0	1
6454_Tm=43.0_pH=7.0	1
6453_Tm=49.7_pH=7.0	1
6452_Tm=48.0_pH=7.0	1
6451_Tm=39.8_pH=7.0	1
6450_Tm=41.4_pH=7.0	1
645_Tm=47.4_pH=7.0	1
6449_Tm=45.7_pH=7.0	1
6448_Tm=44.9_pH=7.0	1
6447_Tm=44.5_pH=7.0	1
6445_Tm=48.4_pH=7.0	1
6443_Tm=37.0_pH=7.0	1
6442_Tm=50.3_pH=7.0	1
6441_Tm=68.4_pH=7.0	1
6440_Tm=35.5_pH=7.0	1
644_Tm=40.1_pH=7.0	1
6439_Tm=44.6_pH=7.0	1
6438_Tm=52.5_pH=7.0	1
6437_Tm=42.3_pH=7.0	1
6436_Tm=53.8_pH=7.0	1
6435_Tm=43.0_pH=7.0	1
6434_Tm=51.1_pH=7.0	1
6433_Tm=43.7_pH=7.0	1
6432_Tm=45.7_pH=7.0	1
6431_Tm=40.8_pH=7.0	1
6430_Tm=45.6_pH=7.0	1
643_Tm=44.7_pH=7.0	1
6429_Tm=55.9_pH=7.0	1
6428_Tm=54.9_pH=7.0	1
6427_Tm=39.0_pH=7.0	1
6426_Tm=53.9_pH=7.0	1
6425_Tm=39.5_pH=7.0	1
6424_Tm=41.3_pH=7.0	1
6423_Tm=44.1_pH=7.0	1
6421_Tm=53.1_pH=7.0	1
6420_Tm=42.3_pH=7.0	1
642_Tm=54.4_pH=7.0	1
6419_Tm=59.8_pH=7.0	1
6418_Tm=45.0_pH=7.0	1
6417_Tm=44.9_pH=7.0	1
6416_Tm=40.5_pH=7.0	1
6415_Tm=56.3_pH=7.0	1
6414_Tm=40.1_pH=7.0	1
6413_Tm=38.9_pH=7.0	1
6412_Tm=36.7_pH=7.0	1
641_Tm=82.2_pH=7.0	1
6409_Tm=39.4_pH=7.0	1
6408_Tm=54.8_pH=7.0	1
6407_Tm=36.0_pH=7.0	1
6406_Tm=54.7_pH=7.0	1
6405_Tm=40.3_pH=7.0	1
6404_Tm=45.7_pH=7.0	1
6403_Tm=47.3_pH=7.0	1
6402_Tm=48.2_pH=7.0	1
6401_Tm=52.1_pH=7.0	1
6400_Tm=48.3_pH=7.0	1
640_Tm=45.1_pH=7.0	1
64_Tm=48.1_pH=7.0	1
6399_Tm=44.9_pH=7.0	1
6398_Tm=48.4_pH=7.0	1
6397_Tm=36.3_pH=7.0	1
6394_Tm=44.6_pH=7.0	1
6393_Tm=49.7_pH=7.0	1
6392_Tm=72.2_pH=7.0	1
6391_Tm=49.4_pH=7.0	1
6390_Tm=39.8_pH=7.0	1
6389_Tm=64.2_pH=7.0	1
6388_Tm=51.6_pH=7.0	1
6387_Tm=37.5_pH=7.0	1
6386_Tm=49.9_pH=7.0	1
6385_Tm=53.3_pH=7.0	1
6384_Tm=47.9_pH=7.0	1
6383_Tm=80.5_pH=7.0	1
6382_Tm=52.3_pH=7.0	1
6381_Tm=49.0_pH=7.0	1
6380_Tm=48.2_pH=7.0	1
638_Tm=49.9_pH=7.0	1
6379_Tm=41.1_pH=7.0	1
6378_Tm=60.1_pH=7.0	1
6377_Tm=69.6_pH=7.0	1
6376_Tm=46.5_pH=7.0	1
6375_Tm=52.7_pH=7.0	1
6374_Tm=48.2_pH=7.0	1
6373_Tm=43.1_pH=7.0	1
6372_Tm=59.9_pH=7.0	1
6370_Tm=37.0_pH=7.0	1
637_Tm=60.7_pH=7.0	1
6369_Tm=47.3_pH=7.0	1
6368_Tm=52.2_pH=7.0	1
6367_Tm=43.4_pH=7.0	1
6366_Tm=39.8_pH=7.0	1
6365_Tm=50.0_pH=7.0	1
6364_Tm=44.2_pH=7.0	1
6363_Tm=49.3_pH=7.0	1
6362_Tm=47.7_pH=7.0	1
6361_Tm=41.7_pH=7.0	1
6360_Tm=51.2_pH=7.0	1
636_Tm=48.5_pH=7.0	1
6358_Tm=54.6_pH=7.0	1
6357_Tm=48.8_pH=7.0	1
6356_Tm=49.7_pH=7.0	1
6355_Tm=39.3_pH=7.0	1
6354_Tm=59.7_pH=7.0	1
6353_Tm=45.1_pH=7.0	1
6352_Tm=51.0_pH=7.0	1
6349_Tm=45.4_pH=7.0	1
6348_Tm=38.0_pH=7.0	1
6347_Tm=42.3_pH=7.0	1
6346_Tm=55.3_pH=7.0	1
6343_Tm=55.5_pH=7.0	1
6342_Tm=50.1_pH=7.0	1
6341_Tm=34.7_pH=7.0	1
6340_Tm=39.7_pH=7.0	1
634_Tm=49.8_pH=7.0	1
6339_Tm=41.6_pH=7.0	1
6338_Tm=39.2_pH=7.0	1
6337_Tm=60.9_pH=7.0	1
6336_Tm=48.4_pH=7.0	1
6335_Tm=50.5_pH=7.0	1
6334_Tm=54.5_pH=7.0	1
6333_Tm=43.0_pH=7.0	1
6332_Tm=36.6_pH=7.0	1
6331_Tm=46.5_pH=7.0	1
6330_Tm=49.6_pH=7.0	1
633_Tm=50.1_pH=7.0	1
6329_Tm=47.1_pH=7.0	1
6328_Tm=42.8_pH=7.0	1
6327_Tm=47.7_pH=7.0	1
6326_Tm=53.5_pH=7.0	1
6325_Tm=44.1_pH=7.0	1
6324_Tm=53.6_pH=7.0	1
6323_Tm=40.4_pH=7.0	1
6322_Tm=41.8_pH=7.0	1
6321_Tm=50.3_pH=7.0	1
6320_Tm=44.8_pH=7.0	1
632_Tm=45.0_pH=7.0	1
6319_Tm=50.6_pH=7.0	1
6318_Tm=47.5_pH=7.0	1
6317_Tm=43.9_pH=7.0	1
6316_Tm=54.0_pH=7.0	1
6315_Tm=47.9_pH=7.0	1
6314_Tm=44.5_pH=7.0	1
6313_Tm=88.6_pH=7.0	1
6312_Tm=57.5_pH=7.0	1
6311_Tm=43.8_pH=7.0	1
6310_Tm=45.9_pH=7.0	1
631_Tm=50.4_pH=7.0	1
6309_Tm=40.3_pH=7.0	1
6308_Tm=50.0_pH=7.0	1
6307_Tm=50.0_pH=7.0	1
6306_Tm=50.0_pH=7.0	1
6305_Tm=42.3_pH=7.0	1
6304_Tm=42.0_pH=7.0	1
6303_Tm=49.8_pH=7.0	1
6302_Tm=38.4_pH=7.0	1
6301_Tm=33.9_pH=7.0	1
6300_Tm=58.4_pH=7.0	1
630_Tm=55.2_pH=7.0	1
63_Tm=75.5_pH=7.0	1
6299_Tm=39.0_pH=7.0	1
6298_Tm=46.7_pH=7.0	1
6297_Tm=48.1_pH=7.0	1
6296_Tm=43.2_pH=7.0	1
6295_Tm=56.4_pH=7.0	1
6294_Tm=40.5_pH=7.0	1
6293_Tm=37.8_pH=7.0	1
6292_Tm=40.4_pH=7.0	1
6291_Tm=52.9_pH=7.0	1
6290_Tm=40.8_pH=7.0	1
629_Tm=41.9_pH=7.0	1
6289_Tm=38.4_pH=7.0	1
6288_Tm=56.4_pH=7.0	1
6287_Tm=45.9_pH=7.0	1
6286_Tm=46.0_pH=7.0	1
6285_Tm=39.9_pH=7.0	1
6284_Tm=50.3_pH=7.0	1
6283_Tm=49.6_pH=7.0	1
6282_Tm=38.7_pH=7.0	1
6281_Tm=51.6_pH=7.0	1
6280_Tm=55.6_pH=7.0	1
628_Tm=44.5_pH=7.0	1
6279_Tm=83.8_pH=7.0	1
6278_Tm=43.5_pH=7.0	1
6277_Tm=46.7_pH=7.0	1
6276_Tm=39.1_pH=7.0	1
6275_Tm=52.2_pH=7.0	1
6274_Tm=40.7_pH=7.0	1
6273_Tm=48.4_pH=7.0	1
6272_Tm=47.4_pH=7.0	1
6271_Tm=51.9_pH=7.0	1
6270_Tm=46.6_pH=7.0	1
627_Tm=36.9_pH=7.0	1
6269_Tm=52.9_pH=7.0	1
6268_Tm=48.6_pH=7.0	1
6267_Tm=44.8_pH=7.0	1
6266_Tm=36.2_pH=7.0	1
6265_Tm=48.2_pH=7.0	1
6264_Tm=39.8_pH=7.0	1
6263_Tm=55.1_pH=7.0	1
6262_Tm=42.3_pH=7.0	1
6261_Tm=31.6_pH=7.0	1
6260_Tm=47.2_pH=7.0	1
626_Tm=64.3_pH=7.0	1
6259_Tm=54.2_pH=7.0	1
6258_Tm=51.0_pH=7.0	1
6257_Tm=52.9_pH=7.0	1
6256_Tm=48.8_pH=7.0	1
6255_Tm=45.1_pH=7.0	1
6254_Tm=52.2_pH=7.0	1
6253_Tm=34.9_pH=7.0	1
6252_Tm=57.9_pH=7.0	1
6250_Tm=51.1_pH=7.0	1
625_Tm=57.7_pH=7.0	1
6249_Tm=53.6_pH=7.0	1
6248_Tm=43.4_pH=7.0	1
6247_Tm=44.7_pH=7.0	1
6246_Tm=45.2_pH=7.0	1
6245_Tm=44.6_pH=7.0	1
6244_Tm=48.4_pH=7.0	1
6243_Tm=50.3_pH=7.0	1
6242_Tm=47.6_pH=7.0	1
6241_Tm=45.8_pH=7.0	1
6240_Tm=41.7_pH=7.0	1
624_Tm=43.1_pH=7.0	1
6239_Tm=48.5_pH=7.0	1
6238_Tm=82.4_pH=7.0	1
6237_Tm=41.5_pH=7.0	1
6236_Tm=67.4_pH=7.0	1
6235_Tm=42.2_pH=7.0	1
6234_Tm=44.4_pH=7.0	1
6233_Tm=39.9_pH=7.0	1
6232_Tm=60.5_pH=7.0	1
6231_Tm=42.3_pH=7.0	1
6230_Tm=54.9_pH=7.0	1
623_Tm=49.0_pH=7.0	1
6229_Tm=40.9_pH=7.0	1
6227_Tm=38.8_pH=7.0	1
622_Tm=51.3_pH=7.0	1
6212_Tm=40.1_pH=7.0	1
6211_Tm=47.4_pH=7.0	1
6209_Tm=51.3_pH=7.0	1
6208_Tm=50.8_pH=7.0	1
6207_Tm=46.0_pH=7.0	1
6206_Tm=45.1_pH=7.0	1
6205_Tm=46.5_pH=7.0	1
6204_Tm=44.4_pH=7.0	1
6203_Tm=58.5_pH=7.0	1
6202_Tm=44.9_pH=7.0	1
6200_Tm=46.9_pH=7.0	1
620_Tm=45.8_pH=7.0	1
62_Tm=46.1_pH=7.0	1
6199_Tm=48.0_pH=7.0	1
6198_Tm=52.3_pH=7.0	1
6197_Tm=88.8_pH=7.0	1
6196_Tm=44.2_pH=7.0	1
6195_Tm=45.2_pH=7.0	1
6194_Tm=48.3_pH=7.0	1
6193_Tm=47.6_pH=7.0	1
6192_Tm=51.5_pH=7.0	1
6191_Tm=45.6_pH=7.0	1
619_Tm=47.9_pH=7.0	1
6188_Tm=37.0_pH=7.0	1
6187_Tm=44.3_pH=7.0	1
6186_Tm=44.7_pH=7.0	1
6185_Tm=48.7_pH=7.0	1
6183_Tm=57.3_pH=7.0	1
6182_Tm=48.9_pH=7.0	1
6181_Tm=54.5_pH=7.0	1
6180_Tm=42.7_pH=7.0	1
618_Tm=51.8_pH=7.0	1
6179_Tm=63.2_pH=7.0	1
6178_Tm=48.1_pH=7.0	1
6177_Tm=46.1_pH=7.0	1
6176_Tm=52.3_pH=7.0	1
6175_Tm=46.7_pH=7.0	1
6174_Tm=45.3_pH=7.0	1
6173_Tm=47.4_pH=7.0	1
6172_Tm=43.0_pH=7.0	1
6171_Tm=41.0_pH=7.0	1
6170_Tm=43.5_pH=7.0	1
617_Tm=54.7_pH=7.0	1
6169_Tm=37.5_pH=7.0	1
6168_Tm=86.6_pH=7.0	1
6167_Tm=47.8_pH=7.0	1
6166_Tm=39.2_pH=7.0	1
6163_Tm=40.6_pH=7.0	1
6162_Tm=41.5_pH=7.0	1
616_Tm=36.3_pH=7.0	1
6159_Tm=41.3_pH=7.0	1
6158_Tm=45.5_pH=7.0	1
6157_Tm=52.1_pH=7.0	1
6155_Tm=45.3_pH=7.0	1
6154_Tm=50.3_pH=7.0	1
6153_Tm=48.6_pH=7.0	1
6152_Tm=38.4_pH=7.0	1
6151_Tm=53.9_pH=7.0	1
6150_Tm=44.3_pH=7.0	1
615_Tm=88.5_pH=7.0	1
6149_Tm=55.6_pH=7.0	1
6148_Tm=51.1_pH=7.0	1
6147_Tm=49.0_pH=7.0	1
6146_Tm=48.5_pH=7.0	1
6145_Tm=40.0_pH=7.0	1
6144_Tm=64.9_pH=7.0	1
6143_Tm=36.7_pH=7.0	1
6142_Tm=45.9_pH=7.0	1
6141_Tm=53.8_pH=7.0	1
6140_Tm=75.3_pH=7.0	1
614_Tm=73.2_pH=7.0	1
6139_Tm=36.4_pH=7.0	1
6138_Tm=47.7_pH=7.0	1
6137_Tm=39.8_pH=7.0	1
6136_Tm=45.2_pH=7.0	1
6135_Tm=55.2_pH=7.0	1
6134_Tm=51.8_pH=7.0	1
6133_Tm=37.3_pH=7.0	1
6132_Tm=39.2_pH=7.0	1
6131_Tm=41.5_pH=7.0	1
613_Tm=54.0_pH=7.0	1
6127_Tm=52.2_pH=7.0	1
6125_Tm=53.6_pH=7.0	1
6124_Tm=52.4_pH=7.0	1
6123_Tm=36.4_pH=7.0	1
6122_Tm=43.9_pH=7.0	1
6121_Tm=65.8_pH=7.0	1
6120_Tm=36.8_pH=7.0	1
612_Tm=45.5_pH=7.0	1
6119_Tm=49.3_pH=7.0	1
6118_Tm=45.9_pH=7.0	1
6117_Tm=36.8_pH=7.0	1
6116_Tm=40.0_pH=7.0	1
6115_Tm=45.4_pH=7.0	1
6114_Tm=51.4_pH=7.0	1
6113_Tm=47.5_pH=7.0	1
6112_Tm=58.4_pH=7.0	1
6111_Tm=53.2_pH=7.0	1
6110_Tm=43.5_pH=7.0	1
611_Tm=53.3_pH=7.0	1
6109_Tm=48.3_pH=7.0	1
6108_Tm=45.4_pH=7.0	1
6103_Tm=55.7_pH=7.0	1
6102_Tm=54.2_pH=7.0	1
6101_Tm=48.1_pH=7.0	1
6100_Tm=42.6_pH=7.0	1
610_Tm=54.4_pH=7.0	1
61_Tm=37.1_pH=7.0	1
6099_Tm=44.7_pH=7.0	1
6098_Tm=50.5_pH=7.0	1
6097_Tm=45.4_pH=7.0	1
6096_Tm=38.7_pH=7.0	1
6095_Tm=39.3_pH=7.0	1
6094_Tm=47.0_pH=7.0	1
6093_Tm=50.0_pH=7.0	1
6092_Tm=40.6_pH=7.0	1
6091_Tm=48.8_pH=7.0	1
6090_Tm=47.3_pH=7.0	1
609_Tm=46.4_pH=7.0	1
6089_Tm=41.9_pH=7.0	1
6088_Tm=47.0_pH=7.0	1
6087_Tm=54.0_pH=7.0	1
6086_Tm=50.3_pH=7.0	1
6085_Tm=44.1_pH=7.0	1
6082_Tm=46.9_pH=7.0	1
6081_Tm=53.8_pH=7.0	1
6080_Tm=43.7_pH=7.0	1
608_Tm=55.4_pH=7.0	1
6079_Tm=37.6_pH=7.0	1
6078_Tm=47.4_pH=7.0	1
6076_Tm=50.1_pH=7.0	1
6075_Tm=49.6_pH=7.0	1
6074_Tm=44.2_pH=7.0	1
6073_Tm=51.2_pH=7.0	1
6072_Tm=43.0_pH=7.0	1
6070_Tm=50.7_pH=7.0	1
607_Tm=77.8_pH=7.0	1
6069_Tm=48.5_pH=7.0	1
6068_Tm=56.4_pH=7.0	1
6067_Tm=46.7_pH=7.0	1
6066_Tm=57.4_pH=7.0	1
6065_Tm=50.3_pH=7.0	1
6064_Tm=45.1_pH=7.0	1
6063_Tm=35.4_pH=7.0	1
6062_Tm=45.6_pH=7.0	1
6060_Tm=40.1_pH=7.0	1
606_Tm=86.1_pH=7.0	1
6059_Tm=71.5_pH=7.0	1
6058_Tm=56.0_pH=7.0	1
6057_Tm=43.1_pH=7.0	1
6056_Tm=50.3_pH=7.0	1
6053_Tm=66.8_pH=7.0	1
6052_Tm=47.4_pH=7.0	1
6051_Tm=39.1_pH=7.0	1
6050_Tm=48.4_pH=7.0	1
605_Tm=44.6_pH=7.0	1
6049_Tm=59.1_pH=7.0	1
6048_Tm=88.6_pH=7.0	1
6047_Tm=83.1_pH=7.0	1
6046_Tm=45.4_pH=7.0	1
6045_Tm=49.8_pH=7.0	1
6044_Tm=44.5_pH=7.0	1
6043_Tm=54.9_pH=7.0	1
6041_Tm=55.7_pH=7.0	1
6040_Tm=42.1_pH=7.0	1
604_Tm=41.7_pH=7.0	1
6037_Tm=54.8_pH=7.0	1
6036_Tm=88.6_pH=7.0	1
6035_Tm=56.8_pH=7.0	1
6034_Tm=55.8_pH=7.0	1
6033_Tm=46.2_pH=7.0	1
6032_Tm=57.5_pH=7.0	1
6031_Tm=49.3_pH=7.0	1
6030_Tm=75.5_pH=7.0	1
603_Tm=55.0_pH=7.0	1
6029_Tm=39.8_pH=7.0	1
6021_Tm=41.7_pH=7.0	1
6020_Tm=41.1_pH=7.0	1
602_Tm=45.5_pH=7.0	1
6019_Tm=97.8_pH=7.0	1
6018_Tm=50.8_pH=7.0	1
6017_Tm=48.3_pH=7.0	1
6016_Tm=39.1_pH=7.0	1
6015_Tm=42.5_pH=7.0	1
6014_Tm=71.8_pH=7.0	1
6013_Tm=51.6_pH=7.0	1
6012_Tm=46.8_pH=7.0	1
6011_Tm=40.3_pH=7.0	1
6010_Tm=89.6_pH=7.0	1
601_Tm=46.6_pH=7.0	1
6009_Tm=49.1_pH=7.0	1
6008_Tm=46.9_pH=7.0	1
6007_Tm=83.6_pH=7.0	1
6006_Tm=55.2_pH=7.0	1
6003_Tm=44.4_pH=7.0	1
6002_Tm=53.3_pH=7.0	1
6001_Tm=54.9_pH=7.0	1
6000_Tm=47.4_pH=7.0	1
600_Tm=57.9_pH=7.0	1
60_Tm=40.2_pH=7.0	1
5999_Tm=91.1_pH=7.0	1
5998_Tm=87.4_pH=7.0	1
5997_Tm=39.9_pH=7.0	1
5996_Tm=50.8_pH=7.0	1
5995_Tm=78.8_pH=7.0	1
5994_Tm=48.7_pH=7.0	1
5993_Tm=46.9_pH=7.0	1
5992_Tm=75.3_pH=7.0	1
5991_Tm=50.3_pH=7.0	1
5990_Tm=49.7_pH=7.0	1
599_Tm=50.0_pH=7.0	1
5989_Tm=22.0_pH=7.5	1
5988_Tm=87.5_pH=7.0	1
5987_Tm=44.3_pH=7.0	1
5986_Tm=50.7_pH=7.0	1
5985_Tm=81.7_pH=7.0	1
5984_Tm=46.6_pH=7.0	1
5983_Tm=49.5_pH=7.0	1
5982_Tm=67.1_pH=7.0	1
5981_Tm=51.2_pH=7.0	1
5980_Tm=43.0_pH=7.0	1
598_Tm=47.7_pH=7.0	1
5979_Tm=81.5_pH=7.0	1
5978_Tm=76.0_pH=7.0	1
5977_Tm=42.4_pH=7.0	1
5976_Tm=40.4_pH=7.0	1
5975_Tm=51.2_pH=7.0	1
5974_Tm=45.7_pH=7.0	1
5973_Tm=52.7_pH=7.0	1
5970_Tm=37.9_pH=7.0	1
597_Tm=46.0_pH=7.0	1
5969_Tm=51.9_pH=7.0	1
5968_Tm=47.0_pH=7.0	1
5967_Tm=40.0_pH=7.0	1
5966_Tm=89.9_pH=7.0	1
5965_Tm=57.6_pH=7.0	1
5964_Tm=35.9_pH=7.0	1
5963_Tm=48.0_pH=7.0	1
5962_Tm=75.7_pH=7.0	1
5961_Tm=70.1_pH=7.0	1
5960_Tm=45.4_pH=7.0	1
596_Tm=45.9_pH=7.0	1
5959_Tm=46.5_pH=7.0	1
5958_Tm=51.0_pH=7.0	1
5957_Tm=39.3_pH=7.0	1
5956_Tm=42.2_pH=7.0	1
5955_Tm=50.5_pH=7.0	1
5954_Tm=86.6_pH=7.0	1
5953_Tm=33.7_pH=7.0	1
5952_Tm=49.3_pH=7.0	1
5951_Tm=40.6_pH=7.0	1
5950_Tm=42.9_pH=7.0	1
5949_Tm=42.0_pH=7.0	1
5948_Tm=39.8_pH=7.0	1
5947_Tm=42.0_pH=7.0	1
5946_Tm=40.3_pH=7.0	1
5945_Tm=92.9_pH=7.0	1
5944_Tm=55.8_pH=7.0	1
5943_Tm=47.1_pH=7.0	1
5942_Tm=46.5_pH=7.0	1
5941_Tm=42.1_pH=7.0	1
5940_Tm=76.3_pH=7.0	1
594_Tm=39.3_pH=7.0	1
5939_Tm=44.2_pH=7.0	1
5938_Tm=50.2_pH=7.0	1
5937_Tm=54.7_pH=7.0	1
5936_Tm=81.8_pH=7.0	1
5935_Tm=45.9_pH=7.0	1
5934_Tm=42.5_pH=7.0	1
5933_Tm=48.2_pH=7.0	1
5932_Tm=55.6_pH=7.0	1
5931_Tm=56.1_pH=7.0	1
5930_Tm=57.9_pH=7.0	1
593_Tm=48.5_pH=7.0	1
5929_Tm=57.1_pH=7.0	1
5928_Tm=39.7_pH=7.0	1
5927_Tm=52.1_pH=7.0	1
5926_Tm=46.8_pH=7.0	1
5925_Tm=44.4_pH=7.0	1
5924_Tm=37.3_pH=7.0	1
5921_Tm=43.8_pH=7.0	1
5920_Tm=43.8_pH=7.0	1
5919_Tm=45.7_pH=7.0	1
5918_Tm=50.3_pH=7.0	1
5917_Tm=73.5_pH=7.0	1
5916_Tm=42.1_pH=7.0	1
5915_Tm=42.0_pH=7.0	1
5914_Tm=35.2_pH=7.0	1
5913_Tm=49.6_pH=7.0	1
5912_Tm=84.6_pH=7.0	1
5911_Tm=47.7_pH=7.0	1
5910_Tm=47.7_pH=7.0	1
5909_Tm=53.0_pH=7.0	1
5904_Tm=38.6_pH=7.0	1
5903_Tm=28.3_pH=7.0	1
5902_Tm=42.7_pH=7.0	1
5901_Tm=46.6_pH=7.0	1
5900_Tm=43.7_pH=7.0	1
590_Tm=46.5_pH=7.0	1
59_Tm=54.4_pH=7.0	1
5899_Tm=50.2_pH=7.0	1
5894_Tm=50.1_pH=7.0	1
5893_Tm=48.3_pH=7.0	1
589_Tm=40.3_pH=7.0	1
5889_Tm=44.6_pH=7.0	1
5888_Tm=47.9_pH=7.0	1
5887_Tm=49.1_pH=7.0	1
5886_Tm=45.6_pH=7.0	1
5885_Tm=57.8_pH=7.0	1
5884_Tm=41.8_pH=7.0	1
5883_Tm=40.3_pH=7.0	1
5882_Tm=43.8_pH=7.0	1
5881_Tm=47.4_pH=7.0	1
5880_Tm=46.1_pH=7.0	1
588_Tm=43.1_pH=7.0	1
5879_Tm=65.2_pH=7.0	1
5878_Tm=66.4_pH=7.0	1
5877_Tm=51.1_pH=7.0	1
5876_Tm=42.8_pH=7.0	1
5875_Tm=51.3_pH=7.0	1
5874_Tm=51.5_pH=7.0	1
5873_Tm=64.4_pH=7.0	1
5872_Tm=51.8_pH=7.0	1
5871_Tm=53.8_pH=7.0	1
5870_Tm=53.2_pH=7.0	1
587_Tm=60.3_pH=7.0	1
5869_Tm=39.9_pH=7.0	1
5868_Tm=50.5_pH=7.0	1
5866_Tm=46.5_pH=7.0	1
5865_Tm=39.3_pH=7.0	1
5862_Tm=44.4_pH=7.0	1
5861_Tm=46.2_pH=7.0	1
5860_Tm=43.4_pH=7.0	1
586_Tm=95.5_pH=7.0	1
5859_Tm=43.2_pH=7.0	1
5858_Tm=52.3_pH=7.0	1
5855_Tm=65.5_pH=7.0	1
5854_Tm=67.5_pH=7.0	1
5853_Tm=50.5_pH=7.0	1
5852_Tm=44.1_pH=7.0	1
5851_Tm=52.5_pH=7.0	1
5850_Tm=49.5_pH=7.0	1
585_Tm=67.0_pH=7.0	1
5849_Tm=43.7_pH=7.0	1
5848_Tm=40.1_pH=7.0	1
5847_Tm=78.4_pH=7.0	1
5846_Tm=46.1_pH=7.0	1
5845_Tm=64.7_pH=7.0	1
5844_Tm=64.9_pH=7.0	1
5843_Tm=53.4_pH=7.0	1
5842_Tm=45.7_pH=7.0	1
5841_Tm=49.3_pH=7.0	1
5840_Tm=38.8_pH=7.0	1
584_Tm=56.0_pH=7.0	1
5839_Tm=49.5_pH=7.0	1
5837_Tm=50.2_pH=7.0	1
5836_Tm=54.9_pH=7.0	1
5835_Tm=50.7_pH=7.0	1
583_Tm=85.4_pH=7.0	1
5829_Tm=52.5_pH=7.0	1
5828_Tm=68.4_pH=7.0	1
5827_Tm=49.6_pH=7.0	1
5826_Tm=49.9_pH=7.0	1
5824_Tm=43.9_pH=7.0	1
5823_Tm=41.4_pH=7.0	1
5822_Tm=47.5_pH=7.0	1
5821_Tm=59.3_pH=7.0	1
5820_Tm=50.7_pH=7.0	1
582_Tm=57.3_pH=7.0	1
5819_Tm=36.8_pH=7.0	1
5818_Tm=38.2_pH=7.0	1
5817_Tm=64.8_pH=7.0	1
5816_Tm=46.4_pH=7.0	1
5815_Tm=37.4_pH=7.0	1
5811_Tm=39.9_pH=7.0	1
5810_Tm=41.5_pH=7.0	1
581_Tm=81.4_pH=7.0	1
5809_Tm=37.6_pH=7.0	1
5808_Tm=60.5_pH=7.0	1
5807_Tm=60.3_pH=7.0	1
5806_Tm=45.4_pH=7.0	1
5805_Tm=47.8_pH=7.0	1
5804_Tm=47.7_pH=7.0	1
5803_Tm=73.6_pH=7.0	1
5802_Tm=52.0_pH=7.0	1
5801_Tm=48.2_pH=7.0	1
5800_Tm=55.1_pH=7.0	1
580_Tm=57.1_pH=7.0	1
58_Tm=50.3_pH=7.0	1
5799_Tm=48.9_pH=7.0	1
5798_Tm=42.5_pH=7.0	1
5797_Tm=47.9_pH=7.0	1
5796_Tm=44.8_pH=7.0	1
5795_Tm=52.5_pH=7.0	1
5794_Tm=47.3_pH=7.0	1
5793_Tm=50.8_pH=7.0	1
5792_Tm=51.7_pH=7.0	1
5791_Tm=41.3_pH=7.0	1
5790_Tm=54.1_pH=7.0	1
5789_Tm=52.9_pH=7.0	1
5788_Tm=55.7_pH=7.0	1
5787_Tm=60.6_pH=7.0	1
5786_Tm=54.9_pH=7.0	1
5783_Tm=38.9_pH=7.0	1
5782_Tm=38.8_pH=7.0	1
5781_Tm=41.4_pH=7.0	1
5780_Tm=56.9_pH=7.0	1
5779_Tm=52.4_pH=7.0	1
5778_Tm=84.6_pH=7.0	1
5777_Tm=43.8_pH=7.0	1
5776_Tm=46.9_pH=7.0	1
5775_Tm=42.8_pH=7.0	1
5774_Tm=58.1_pH=7.0	1
5773_Tm=43.8_pH=7.0	1
5772_Tm=41.5_pH=7.0	1
577_Tm=42.9_pH=7.0	1
5769_Tm=43.3_pH=7.0	1
5768_Tm=54.3_pH=7.0	1
5765_Tm=40.2_pH=7.0	1
5764_Tm=53.1_pH=7.0	1
5763_Tm=38.1_pH=7.0	1
5762_Tm=41.2_pH=7.0	1
5761_Tm=48.4_pH=7.0	1
5760_Tm=50.7_pH=7.0	1
576_Tm=51.0_pH=7.0	1
5759_Tm=51.9_pH=7.0	1
5758_Tm=48.2_pH=7.0	1
5757_Tm=48.0_pH=7.0	1
5756_Tm=40.6_pH=7.0	1
5755_Tm=53.2_pH=7.0	1
5754_Tm=54.3_pH=7.0	1
5753_Tm=50.1_pH=7.0	1
5752_Tm=43.5_pH=7.0	1
5751_Tm=20.0_pH=7.4	1
5750_Tm=47.3_pH=7.0	1
575_Tm=52.4_pH=7.0	1
5749_Tm=79.9_pH=7.0	1
5748_Tm=55.2_pH=7.0	1
5747_Tm=48.4_pH=7.0	1
5746_Tm=44.0_pH=7.0	1
5745_Tm=50.0_pH=7.0	1
5744_Tm=39.8_pH=7.0	1
5743_Tm=51.7_pH=7.0	1
5742_Tm=44.3_pH=7.0	1
5741_Tm=48.5_pH=7.0	1
5740_Tm=86.0_pH=7.0	1
574_Tm=37.8_pH=7.0	1
5739_Tm=43.1_pH=7.0	1
5738_Tm=55.0_pH=7.0	1
5737_Tm=48.4_pH=7.0	1
5736_Tm=46.7_pH=7.0	1
5735_Tm=41.6_pH=7.0	1
5734_Tm=53.5_pH=7.0	1
5733_Tm=41.2_pH=7.0	1
5732_Tm=48.7_pH=7.0	1
5731_Tm=42.1_pH=7.0	1
5730_Tm=47.5_pH=7.0	1
573_Tm=50.4_pH=7.0	1
5729_Tm=43.6_pH=7.0	1
5728_Tm=54.5_pH=7.0	1
5727_Tm=49.4_pH=7.0	1
