,e_angle,e_bond,e_dihedral,e_gb,e_elec,e_elec14,e_vdw,e_vdw14,e_tot
3485.pdb,1.82686e+05,1.93436e+06,2.35679e+04,-6.20244e+03,-8.11651e+04,7.71189e+04,6.52727e+16,1.51705e+16,8.04432e+16
3486.pdb,1.96383e+05,2.16530e+06,2.39768e+04,-6.15872e+03,-8.25898e+04,7.52662e+04,3.33208e+17,1.39183e+16,3.47127e+17
3487.pdb,2.66221e+05,4.42076e+21,1.35478e+04,-1.49786e+04,-2.96884e+04,2.35506e+04,1.77864e+13,2.16425e+12,4.42076e+21
3488.pdb,3.25667e+04,2.10976e+13,2.08746e+03,-2.38010e+03,-6.56146e+03,4.22484e+03,1.10315e+08,2.86187e+05,2.10977e+13
3489.pdb,3.40647e+04,4.13374e+13,3.55023e+03,-2.99944e+03,-9.42642e+03,6.57274e+03,4.88455e+08,1.56286e+10,4.13535e+13
3490.pdb,4.88408e+04,2.57573e+05,9.27501e+03,-5.95665e+03,-3.75900e+04,2.92308e+04,1.01964e+14,7.01518e+13,1.72116e+14
3491.pdb,4.97500e+04,2.40255e+05,9.90837e+03,-6.27247e+03,-3.42527e+04,2.39196e+04,4.76620e+13,4.35352e+11,4.80973e+13
3492.pdb,9.56883e+04,4.59025e+05,1.30950e+04,-3.82561e+03,-4.61721e+04,3.59409e+04,1.25120e+15,2.17656e+14,1.46885e+15
3493.pdb,5.83339e+04,3.48264e+05,1.04787e+04,-9.72826e+03,-4.31643e+04,3.37043e+04,3.78739e+15,5.29697e+13,3.84036e+15
3494.pdb,1.73696e+05,2.95189e+18,8.01634e+03,-1.41963e+04,-1.36469e+04,1.36452e+04,6.12842e+11,7.48161e+08,2.95189e+18
3495.pdb,1.90472e+05,9.34867e+05,2.62564e+04,-1.85093e+04,-7.79101e+04,8.29170e+04,6.15124e+16,1.30032e+16,7.45156e+16
3496.pdb,4.24770e+05,3.64122e+20,1.60640e+04,-2.94668e+04,-1.75303e+04,2.08540e+04,5.30869e+14,6.18547e+13,3.64122e+20
3497.pdb,4.86787e+05,1.45682e+23,1.61638e+04,-2.61866e+04,-2.28864e+04,1.93624e+04,2.40303e+13,3.80145e+12,1.45682e+23
3498.pdb,4.62697e+04,1.87394e+05,8.47723e+03,-3.08851e+03,-3.08214e+04,2.29918e+04,1.43683e+15,2.83042e+14,1.71988e+15
3499.pdb,9.90554e+04,2.83606e+06,1.33139e+04,-8.06153e+03,-4.16615e+04,3.53157e+04,1.06831e+15,1.46009e+14,1.21432e+15
3500.pdb,8.27926e+04,3.73518e+05,1.18400e+04,-4.55119e+03,-3.58111e+04,3.03909e+04,1.03796e+15,1.88310e+15,2.92106e+15
3501.pdb,5.73357e+04,2.12337e+05,6.97326e+03,-2.70353e+03,-2.82318e+04,2.26874e+04,2.22837e+14,8.16015e+13,3.04439e+14
3502.pdb,8.36671e+05,1.10122e+23,2.86285e+04,-9.43486e+04,2.69907e+04,2.32394e+04,1.07485e+15,6.74595e+11,1.10122e+23
3503.pdb,1.05192e+05,3.95856e+16,7.21641e+03,-8.60037e+03,-1.86726e+04,1.15746e+04,3.74664e+09,1.90750e+07,3.95856e+16
3504.pdb,3.93464e+05,1.46610e+21,1.65582e+04,-1.94618e+04,-2.97900e+04,1.76410e+04,6.66154e+24,1.15524e+11,6.66300e+24
3505.pdb,8.92169e+04,4.04513e+05,1.25629e+04,-1.31436e+04,-3.88029e+04,3.97710e+04,1.89894e+16,2.77599e+15,2.17654e+16
3506.pdb,6.43146e+04,2.66207e+05,9.71746e+03,-4.73111e+03,-3.36484e+04,2.73972e+04,4.04717e+13,1.38520e+13,5.43237e+13
3507.pdb,1.03126e+05,5.65729e+05,1.37368e+04,-7.13239e+03,-5.41689e+04,5.11146e+04,2.17364e+15,4.52992e+14,2.62663e+15
3508.pdb,8.83998e+04,3.13614e+17,8.69447e+03,-7.09590e+03,-2.53854e+04,1.55498e+04,9.75770e+14,2.61501e+09,3.14590e+17
3509.pdb,7.44535e+04,4.36192e+05,1.03580e+04,-4.97013e+03,-3.79427e+04,2.68745e+04,6.40545e+15,6.23536e+13,6.46781e+15
3510.pdb,4.93538e+05,1.07954e+20,2.14116e+04,-3.62913e+04,-2.15256e+04,2.69925e+04,3.78266e+14,3.67300e+08,1.07955e+20
3511.pdb,4.17488e+05,1.60594e+21,1.62502e+04,-2.75374e+04,-2.33077e+04,2.34388e+04,3.12306e+17,3.81614e+09,1.60625e+21
3512.pdb,2.61081e+05,1.76327e+06,2.84932e+04,-9.32762e+03,-9.66276e+04,1.02553e+05,1.17616e+17,4.91704e+16,1.66786e+17
3513.pdb,3.16923e+04,1.32215e+05,6.32912e+03,-4.17393e+03,-2.21046e+04,1.54766e+04,4.44214e+13,2.06296e+11,4.46277e+13
3514.pdb,1.23948e+05,8.34766e+05,1.43646e+04,-3.05430e+03,-5.32843e+04,4.47371e+04,1.76994e+14,4.77645e+13,2.24759e+14
3515.pdb,8.93573e+04,1.23434e+14,7.22392e+03,-5.63432e+03,-1.83211e+04,9.96383e+03,4.36886e+15,1.08406e+08,4.49229e+15
3516.pdb,2.77325e+05,1.71559e+21,1.26579e+04,-1.63590e+04,-2.33280e+04,2.08953e+04,9.92462e+13,5.67624e+08,1.71559e+21
3517.pdb,3.92599e+04,4.97025e+13,4.51590e+03,-2.88353e+03,-1.68410e+04,1.08952e+04,8.57434e+08,1.42019e+06,4.97034e+13
3518.pdb,9.21516e+05,5.89636e+23,3.59403e+04,-7.67757e+04,-1.97811e+04,4.57410e+04,2.86273e+18,8.00961e+13,5.89639e+23
3519.pdb,8.01366e+04,3.30165e+05,1.29373e+04,-3.61415e+03,-4.71192e+04,3.55149e+04,2.33602e+14,8.31479e+13,3.16750e+14
3520.pdb,1.57219e+05,8.72416e+05,1.73747e+04,-2.00753e+04,-6.10840e+04,6.97761e+04,7.70991e+16,5.34126e+16,1.30512e+17
3521.pdb,7.97585e+04,3.09548e+05,9.55847e+03,-5.81244e+03,-3.93542e+04,3.42388e+04,2.70801e+15,1.11604e+15,3.82405e+15
3522.pdb,3.99989e+04,3.93322e+11,5.43638e+03,-4.02543e+03,-2.08232e+04,1.39479e+04,6.73326e+11,6.55890e+05,1.06665e+12
3523.pdb,5.73307e+04,2.13150e+05,6.52299e+03,-5.76705e+03,-2.79986e+04,2.34266e+04,4.28030e+14,2.27641e+14,6.55670e+14
3524.pdb,8.03446e+04,3.97050e+05,1.30555e+04,-1.00754e+04,-5.09135e+04,5.04523e+04,7.19240e+14,5.60765e+14,1.28001e+15
3525.pdb,1.10919e+05,3.08643e+16,5.29100e+03,-1.29725e+04,-3.53145e+03,7.05767e+03,7.27370e+11,5.53957e+09,3.08650e+16
3526.pdb,1.16918e+05,7.19881e+15,9.27670e+03,-7.83412e+03,-2.41192e+04,1.66443e+04,2.83716e+15,3.18494e+09,1.00360e+16
3529.pdb,5.91745e+04,2.50948e+05,1.10295e+04,-6.14097e+03,-3.90856e+04,2.73935e+04,1.38509e+14,2.78054e+13,1.66314e+14
3530.pdb,2.31038e+04,2.48654e+12,3.77971e+03,-4.00893e+03,-1.32224e+04,7.69612e+03,1.53681e+05,3.01424e+06,2.48654e+12
3531.pdb,2.89940e+04,2.24060e+12,3.83220e+03,-4.15588e+03,-1.29703e+04,7.35867e+03,1.16585e+07,4.67922e+04,2.24061e+12
3532.pdb,1.15728e+05,8.72395e+14,4.41649e+03,-1.26339e+04,-1.14176e+03,5.19625e+03,6.69847e+10,1.22595e+09,8.72464e+14
3533.pdb,5.41261e+04,2.82169e+15,2.68860e+03,-5.29211e+03,-4.22305e+03,4.57309e+03,1.40259e+11,2.94696e+06,2.82183e+15
3534.pdb,8.05305e+04,4.32581e+05,1.08844e+04,-8.89579e+03,-4.10908e+04,3.92885e+04,3.20148e+14,5.98921e+13,3.80040e+14
3535.pdb,7.27141e+04,3.30584e+05,1.10984e+04,-4.16545e+03,-4.32033e+04,3.41949e+04,7.63288e+15,7.44466e+13,7.70733e+15
3536.pdb,8.23412e+04,7.64486e+16,6.10891e+03,-9.28811e+03,-1.50575e+04,1.26376e+04,4.73890e+10,1.82851e+08,7.64487e+16
3537.pdb,1.52299e+05,1.07541e+06,1.80311e+04,-1.65941e+04,-5.79610e+04,6.62255e+04,1.29131e+16,5.26313e+15,1.81763e+16
3538.pdb,5.54844e+04,2.56238e+05,8.01668e+03,-3.29576e+03,-3.54923e+04,2.88345e+04,8.27436e+13,2.20674e+14,3.03417e+14
3539.pdb,2.94204e+05,1.66145e+21,1.29747e+04,-3.26134e+04,-5.82588e+03,1.10232e+04,2.65543e+15,6.62123e+09,1.66145e+21
3541.pdb,2.63392e+04,7.20446e+07,5.07491e+03,-4.89716e+03,-1.76938e+04,1.14282e+04,1.92916e+06,6.98628e+05,7.46927e+07
3542.pdb,1.25442e+05,1.43030e+18,5.79494e+03,-8.31739e+03,-9.25882e+03,8.48888e+03,4.33305e+11,5.58056e+09,1.43030e+18
3543.pdb,8.78370e+04,1.08980e+17,8.69418e+03,-5.93734e+03,-2.46485e+04,1.45157e+04,1.92786e+14,8.43208e+08,1.09173e+17
3544.pdb,7.35112e+05,1.92420e+23,3.00823e+04,-4.26654e+04,-3.64905e+04,3.73331e+04,3.52259e+13,2.80117e+13,1.92420e+23
3545.pdb,1.61446e+05,1.12618e+15,6.68743e+03,-1.44056e+04,-7.25712e+03,1.36273e+04,1.02160e+11,9.87516e+15,1.10014e+16
3546.pdb,7.80878e+04,3.55038e+05,1.32874e+04,-5.75139e+03,-5.10499e+04,4.29349e+04,1.00458e+16,1.88180e+15,1.19276e+16
3547.pdb,9.05644e+04,5.49906e+16,5.15783e+03,-6.32086e+03,-1.38587e+04,1.03305e+04,5.54004e+13,6.79269e+07,5.50460e+16
3548.pdb,1.70611e+05,1.04007e+06,2.10098e+04,-5.85082e+03,-7.53278e+04,6.32734e+04,2.18860e+16,1.04610e+15,2.29321e+16
3549.pdb,1.53566e+05,1.07127e+06,2.41822e+04,-3.30564e+03,-8.42149e+04,6.92039e+04,1.08261e+16,8.49977e+13,1.09111e+16
3550.pdb,6.17381e+04,7.20393e+16,4.19322e+03,-3.80566e+03,-1.33232e+04,7.39816e+03,2.72183e+10,2.89861e+10,7.20394e+16
3551.pdb,1.36339e+04,9.21114e+11,2.86065e+03,-4.75015e+03,-8.80761e+03,6.70098e+03,6.02040e+05,1.36295e+09,9.22477e+11
3552.pdb,3.59912e+05,4.94592e+20,1.40463e+04,-2.50601e+04,-1.69110e+04,1.50332e+04,2.12315e+13,4.27003e+09,4.94592e+20
3553.pdb,5.71003e+04,3.08867e+14,3.79565e+03,-8.20609e+03,-4.92875e+03,6.14628e+03,1.28418e+08,3.19792e+06,3.08867e+14
3554.pdb,1.49673e+05,9.21082e+05,1.82019e+04,-5.02181e+03,-7.57111e+04,7.52153e+04,2.98651e+16,8.82066e+15,3.86857e+16
3555.pdb,1.23954e+05,5.62063e+18,8.21726e+03,-6.65202e+03,-2.07465e+04,1.36673e+04,3.24152e+12,9.23556e+07,5.62063e+18
3556.pdb,4.09739e+05,4.96587e+19,1.43094e+04,-7.25166e+04,3.41025e+04,1.55689e+04,9.19141e+12,1.11601e+14,4.96588e+19
3557.pdb,4.01627e+04,1.38223e+05,5.18978e+03,-3.40366e+03,-2.04661e+04,1.52088e+04,4.30382e+13,3.19245e+12,4.62307e+13
3558.pdb,1.18947e+05,9.16053e+18,8.47892e+03,-9.66859e+03,-2.12293e+04,1.21205e+04,4.24874e+13,1.87355e+09,9.16057e+18
3559.pdb,7.20217e+04,2.47395e+05,8.53091e+03,-2.75844e+03,-3.55371e+04,2.80077e+04,3.65734e+15,1.67892e+15,5.33626e+15
3561.pdb,1.36617e+05,6.84439e+05,2.22392e+04,-4.28436e+03,-6.99732e+04,5.83335e+04,2.87723e+16,1.11241e+15,2.98847e+16
3562.pdb,1.43038e+05,4.94549e+16,6.13269e+03,-1.10339e+04,-7.64852e+03,8.72268e+03,2.00023e+13,2.29099e+08,4.94749e+16
3563.pdb,8.00617e+04,1.71129e+16,7.28310e+03,-7.07562e+03,-1.90587e+04,1.34602e+04,9.68248e+08,4.76746e+08,1.71129e+16
3564.pdb,1.24828e+04,4.11488e+07,2.46126e+03,-2.12263e+03,-9.78710e+03,6.53139e+03,1.43478e+05,2.51118e+05,4.15530e+07
3565.pdb,4.72897e+04,4.10190e+14,2.95884e+03,-3.88446e+03,-7.32910e+03,4.75907e+03,2.23696e+11,8.44702e+10,4.10499e+14
3566.pdb,2.41227e+05,1.81143e+06,3.24108e+04,-7.64260e+03,-1.01183e+05,1.04646e+05,1.05315e+17,2.79065e+16,1.33221e+17
3567.pdb,2.00014e+05,3.44097e+18,1.34485e+04,-1.64184e+04,-3.06772e+04,2.39335e+04,8.52290e+15,1.40539e+10,3.44949e+18
3568.pdb,1.20951e+05,6.68375e+17,1.46351e+04,-9.51419e+03,-4.69955e+04,3.08227e+04,7.10627e+10,1.97578e+10,6.68375e+17
3569.pdb,1.27995e+05,9.58112e+16,1.45746e+04,-9.69923e+03,-4.77459e+04,3.12848e+04,7.95309e+15,8.04721e+09,1.03764e+17
3570.pdb,6.08712e+04,2.52740e+05,9.72596e+03,-1.72091e+04,-2.29307e+04,3.20906e+04,3.19871e+13,1.25819e+13,4.45690e+13
3571.pdb,1.04845e+05,1.22313e+19,7.75160e+03,-5.98782e+03,-1.95553e+04,1.24379e+04,2.38867e+11,8.93346e+10,1.22313e+19
3572.pdb,1.04493e+05,5.39450e+16,6.08471e+03,-5.27207e+03,-1.53760e+04,9.51443e+03,7.55097e+09,4.17143e+09,5.39450e+16
3573.pdb,2.18542e+05,3.06603e+20,9.61005e+03,-1.28626e+04,-1.41416e+04,1.29402e+04,2.79313e+12,8.78526e+12,3.06603e+20
3574.pdb,5.39989e+03,2.02097e+04,1.48662e+03,-1.77186e+03,-6.85779e+03,4.99777e+03,6.22167e+05,1.08716e+06,1.73279e+06
3575.pdb,2.39420e+05,3.73145e+16,1.14194e+04,-1.50195e+04,-2.12762e+04,1.81004e+04,1.88283e+14,3.36152e+09,3.75028e+16
3576.pdb,2.09628e+05,1.06246e+17,1.08356e+04,-8.57710e+03,-2.02534e+04,1.29247e+04,9.24735e+11,4.85932e+07,1.06247e+17
3577.pdb,2.40871e+05,3.33785e+19,8.42735e+03,-1.79884e+04,-8.81717e+03,9.94541e+03,6.73798e+12,6.26154e+12,3.33785e+19
3578.pdb,6.25138e+04,4.38717e+13,4.06070e+03,-6.88832e+03,-6.55087e+03,5.97874e+03,1.00019e+09,6.51043e+08,4.38734e+13
3579.pdb,5.42393e+04,1.99305e+05,8.03565e+03,-2.54453e+03,-3.00391e+04,2.38109e+04,7.14814e+14,1.10969e+14,8.25783e+14
3580.pdb,1.53589e+05,2.14532e+19,7.43189e+03,-1.59164e+04,-9.20233e+03,1.13998e+04,1.71869e+12,6.16773e+08,2.14532e+19
3582.pdb,2.59397e+05,2.60333e+21,1.16002e+04,-2.10325e+04,-1.36575e+04,1.53716e+04,1.40070e+12,7.95213e+09,2.60333e+21
3583.pdb,1.61029e+05,8.54947e+17,7.97794e+03,-1.12194e+04,-1.36649e+04,1.26398e+04,2.76275e+18,4.71381e+08,3.61770e+18
3584.pdb,3.45320e+04,1.34025e+05,4.73410e+03,-3.09513e+03,-1.50187e+04,1.22184e+04,1.43282e+14,7.02972e+13,2.13579e+14
3585.pdb,1.12136e+05,8.92206e+05,1.36955e+04,-7.53775e+03,-4.47601e+04,3.66465e+04,8.18557e+14,1.75059e+14,9.93616e+14
3587.pdb,3.12430e+05,3.91685e+20,1.63746e+04,-1.60904e+04,-3.09915e+04,2.48367e+04,9.70091e+13,7.00114e+08,3.91685e+20
3588.pdb,7.04415e+04,3.18036e+05,1.10580e+04,-6.37269e+02,-4.58382e+04,3.81041e+04,2.58160e+14,6.97912e+13,3.27952e+14
3589.pdb,3.09353e+04,1.95251e+09,1.99652e+03,-3.91944e+03,-4.74371e+03,4.65599e+03,2.78379e+07,1.70165e+07,1.99740e+09
3590.pdb,4.79099e+04,1.66066e+05,8.24635e+03,-5.04737e+03,-2.92767e+04,2.18757e+04,1.37774e+13,4.56460e+13,5.94234e+13
3591.pdb,4.87722e+05,1.56830e+21,1.86094e+04,-4.42163e+04,-9.71176e+03,2.33996e+04,7.87069e+22,1.89492e+14,8.02752e+22
3592.pdb,6.21765e+04,2.55367e+05,7.87328e+03,-4.59954e+03,-3.02281e+04,2.31080e+04,3.74931e+15,1.48622e+15,5.23553e+15
3593.pdb,5.33876e+04,1.03159e+06,6.54461e+03,-5.25495e+03,-2.63985e+04,2.32274e+04,2.13468e+13,8.06960e+12,2.94164e+13
3595.pdb,1.41381e+05,7.61992e+05,1.78407e+04,-1.25637e+04,-6.91706e+04,6.76820e+04,4.28337e+16,9.61089e+15,5.24446e+16
3596.pdb,1.36189e+05,8.21432e+05,1.81271e+04,-1.37163e+04,-6.50398e+04,6.54576e+04,2.20738e+15,9.83719e+14,3.19110e+15
3597.pdb,7.72765e+05,2.69670e+22,2.53922e+04,-5.05665e+04,-2.04812e+04,2.79478e+04,1.05163e+15,6.12008e+12,2.69670e+22
3598.pdb,2.20560e+05,1.22470e+06,2.89391e+04,-3.46273e+03,-1.10432e+05,1.10112e+05,7.73582e+17,1.22713e+17,8.96295e+17
3599.pdb,5.86111e+04,7.33789e+05,8.37839e+03,-5.30249e+03,-2.83826e+04,2.55498e+04,4.13410e+14,9.13074e+13,5.04717e+14
3600.pdb,6.65382e+04,3.28302e+05,1.00530e+04,-5.42182e+03,-4.43775e+04,4.12096e+04,1.99707e+14,1.53901e+14,3.53607e+14
3601.pdb,8.44596e+04,6.34033e+05,1.40965e+04,-1.32614e+04,-4.82193e+04,4.40513e+04,2.46168e+15,1.92302e+13,2.48091e+15
3602.pdb,1.22540e+05,1.40679e+06,1.56257e+04,-2.35510e+03,-5.91852e+04,4.72724e+04,1.83924e+16,4.98032e+15,2.33728e+16
3603.pdb,3.93111e+04,3.99292e+10,3.39639e+03,-2.97765e+03,-1.07441e+04,7.38330e+03,4.35201e+08,3.81457e+06,4.03682e+10
3604.pdb,1.34477e+05,6.05780e+05,1.60629e+04,-9.23448e+03,-6.50030e+04,6.58469e+04,2.47540e+16,1.81542e+16,4.29082e+16
3605.pdb,1.36477e+05,1.06561e+06,2.00848e+04,-6.76596e+03,-8.13212e+04,7.23631e+04,2.53078e+16,3.52595e+14,2.56604e+16
3606.pdb,2.62678e+04,1.01366e+05,5.60245e+03,-3.39279e+03,-2.21391e+04,1.74784e+04,1.15171e+14,2.93555e+13,1.44527e+14
3607.pdb,1.91153e+05,9.59701e+05,2.63629e+04,-1.06391e+04,-9.93812e+04,1.03122e+05,4.31264e+16,1.30009e+16,5.61273e+16
3608.pdb,1.69074e+05,9.18558e+05,2.52084e+04,-7.85294e+03,-9.00250e+04,8.52059e+04,2.28170e+16,1.79472e+15,2.46117e+16
3609.pdb,7.17086e+05,9.30166e+22,2.70771e+04,-4.57172e+04,-2.43887e+04,2.73283e+04,3.45191e+13,1.44285e+12,9.30166e+22
3610.pdb,8.52873e+04,3.76761e+15,5.38465e+03,-6.69715e+03,-1.28038e+04,8.97534e+03,2.83145e+11,3.01521e+11,3.76819e+15
3611.pdb,1.53128e+05,9.95914e+05,1.85665e+04,-1.48795e+04,-5.70075e+04,6.01430e+04,8.00679e+15,2.02406e+15,1.00308e+16
3612.pdb,6.02922e+05,2.31092e+22,2.57760e+04,-2.62746e+04,-5.07102e+04,3.83884e+04,4.15828e+20,2.78517e+10,2.35250e+22
3613.pdb,3.09377e+04,9.91979e+15,2.75926e+03,-2.43012e+03,-9.07272e+03,5.94050e+03,3.25270e+13,1.11500e+06,9.95231e+15
3614.pdb,1.09629e+05,5.29338e+05,1.44927e+04,-1.75768e+04,-4.36839e+04,4.91035e+04,1.32127e+16,1.23859e+16,2.55986e+16
3615.pdb,4.45752e+04,1.80815e+05,8.12460e+03,-4.14340e+03,-3.43926e+04,2.59033e+04,1.35864e+14,4.37817e+13,1.79645e+14
3616.pdb,7.23999e+04,4.99145e+13,4.40743e+03,-4.36779e+03,-9.83937e+03,8.00482e+03,7.96892e+14,6.70514e+10,8.46874e+14
3617.pdb,6.06139e+04,3.13704e+14,6.58221e+03,-6.58719e+03,-2.04782e+04,1.27042e+04,2.84718e+08,7.56625e+06,3.13705e+14
3618.pdb,4.08321e+04,2.17567e+05,6.09875e+03,-6.77192e+03,-2.51495e+04,2.37267e+04,6.69855e+14,6.20456e+14,1.29031e+15
3619.pdb,4.49559e+04,1.68060e+05,6.05517e+03,-5.17831e+03,-2.58113e+04,2.26348e+04,1.16263e+14,9.55772e+13,2.11840e+14
3620.pdb,1.31105e+05,7.25858e+05,1.83500e+04,-9.05519e+03,-6.38763e+04,7.10085e+04,2.91599e+16,9.55965e+15,3.87195e+16
3621.pdb,1.25404e+05,7.41316e+05,1.78557e+04,-4.07245e+03,-6.01913e+04,5.24731e+04,6.44865e+15,7.13896e+14,7.16255e+15
3622.pdb,7.60872e+04,3.03394e+05,1.07841e+04,-7.16000e+03,-3.96592e+04,3.43406e+04,1.45889e+15,1.77223e+14,1.63611e+15
3623.pdb,7.98968e+04,5.05555e+05,1.55188e+04,-8.05123e+03,-5.81045e+04,4.53629e+04,4.01157e+14,2.04567e+13,4.21614e+14
3624.pdb,1.29242e+04,4.29954e+04,2.08743e+03,-2.74084e+03,-6.80100e+03,4.28062e+03,9.48402e+12,2.32727e+13,3.27567e+13
3625.pdb,1.86055e+05,4.52862e+20,7.81778e+03,-1.47464e+04,-1.24596e+04,1.35164e+04,3.54515e+13,1.26425e+09,4.52862e+20
3626.pdb,3.57266e+04,4.13860e+10,3.26119e+03,-3.58108e+03,-1.03079e+04,7.51010e+03,8.85253e+14,5.14840e+07,8.85295e+14
3627.pdb,2.13388e+05,1.48262e+19,8.12001e+03,-2.82832e+04,3.23108e+03,1.02602e+04,2.61197e+14,4.49065e+11,1.48265e+19
3628.pdb,8.37239e+04,1.29699e+19,4.92109e+03,-6.93925e+03,-1.51435e+04,1.10855e+04,1.92364e+11,6.86066e+11,1.29699e+19
3629.pdb,6.37059e+04,1.62971e+16,4.02410e+03,-3.99696e+03,-1.20067e+04,8.15210e+03,3.35348e+09,1.53634e+07,1.62971e+16
3630.pdb,4.66786e+05,2.00313e+22,1.81486e+04,-2.91311e+04,-2.48291e+04,2.10264e+04,4.77754e+18,1.44089e+10,2.00361e+22
3631.pdb,4.37457e+04,1.59258e+05,5.67510e+03,-6.44588e+03,-1.80171e+04,1.59410e+04,5.63503e+14,3.40233e+14,9.03737e+14
3632.pdb,8.92306e+04,6.05718e+12,4.40555e+03,-6.48314e+03,-8.35138e+03,5.49971e+03,1.19082e+08,1.43330e+06,6.05730e+12
3633.pdb,6.97265e+04,5.48990e+12,4.14055e+03,-5.24614e+03,-9.30263e+03,6.50994e+03,1.47256e+13,2.09469e+13,4.11624e+13
3634.pdb,3.21090e+04,6.87890e+14,2.65017e+03,-4.40907e+03,-8.05058e+03,6.25878e+03,1.32609e+09,6.83447e+10,6.87960e+14
3635.pdb,5.99937e+04,5.81733e+13,3.85972e+03,-3.74141e+03,-1.08458e+04,6.59179e+03,3.06326e+10,2.69484e+09,5.82066e+13
3636.pdb,5.38684e+04,2.80887e+16,3.87210e+03,-4.03111e+03,-9.78216e+03,6.17198e+03,4.42683e+13,4.25215e+10,2.81330e+16
3637.pdb,6.07749e+04,1.46523e+16,3.97613e+03,-4.62433e+03,-9.76949e+03,5.76593e+03,1.56514e+11,9.19006e+09,1.46525e+16
3638.pdb,4.38183e+04,7.36708e+08,3.85981e+03,-3.58849e+03,-1.08537e+04,6.83129e+03,8.10616e+10,6.25457e+07,8.18609e+10
3639.pdb,6.90212e+04,1.40880e+13,4.08094e+03,-5.48982e+03,-9.05380e+03,6.06975e+03,9.04677e+08,9.45779e+06,1.40889e+13
3640.pdb,6.19695e+04,1.87740e+13,4.01286e+03,-4.77298e+03,-9.83094e+03,6.41381e+03,2.03991e+10,2.13110e+12,2.09255e+13
3641.pdb,8.06317e+04,2.27675e+14,4.05979e+03,-7.39568e+03,-6.39882e+03,5.16930e+03,3.58946e+08,1.92653e+06,2.27676e+14
3642.pdb,6.14492e+04,1.62696e+14,4.12512e+03,-4.93659e+03,-9.33253e+03,5.53061e+03,7.89619e+09,1.42392e+10,1.62718e+14
3643.pdb,4.71072e+04,1.17170e+13,3.73347e+03,-4.08004e+03,-1.01700e+04,6.65791e+03,6.37902e+08,5.17383e+08,1.17181e+13
3644.pdb,6.24971e+04,1.95699e+17,3.91697e+03,-5.22691e+03,-9.29272e+03,5.92679e+03,1.68267e+09,4.51044e+07,1.95699e+17
3645.pdb,7.52494e+04,2.42962e+13,4.30615e+03,-4.27393e+03,-1.03279e+04,6.15019e+03,2.04561e+13,8.12233e+10,4.48335e+13
3646.pdb,5.84564e+04,4.60088e+10,3.97962e+03,-3.95393e+03,-1.05443e+04,6.62846e+03,2.72244e+10,4.35292e+07,7.32768e+10
3647.pdb,6.08357e+04,2.67547e+14,4.00718e+03,-4.91028e+03,-9.56459e+03,6.24310e+03,2.87573e+20,6.01983e+08,2.87573e+20
3648.pdb,7.62899e+04,3.90954e+14,4.04577e+03,-6.25052e+03,-7.85166e+03,5.60890e+03,8.43354e+09,2.32954e+11,3.91196e+14
3649.pdb,5.64339e+04,4.26252e+15,3.93230e+03,-4.82886e+03,-1.01489e+04,6.54697e+03,9.31219e+08,3.38287e+07,4.26252e+15
3650.pdb,5.59875e+04,1.22369e+15,3.93199e+03,-3.99824e+03,-1.10690e+04,6.73021e+03,5.94159e+10,2.08677e+07,1.22375e+15
3651.pdb,7.07737e+04,1.96328e+15,4.08817e+03,-4.16944e+03,-1.02952e+04,6.78832e+03,5.33316e+12,3.72535e+07,1.96861e+15
3652.pdb,7.19158e+04,4.20132e+13,3.93278e+03,-5.11991e+03,-9.75151e+03,6.20951e+03,1.61900e+10,3.88152e+08,4.20298e+13
3653.pdb,5.87699e+04,1.04629e+15,3.92970e+03,-4.47987e+03,-9.67343e+03,6.32053e+03,6.40647e+11,2.48715e+11,1.04718e+15
3654.pdb,9.07180e+04,1.48046e+12,4.30561e+03,-7.05191e+03,-7.11598e+03,5.68477e+03,8.22985e+09,5.66683e+09,1.49435e+12
3655.pdb,3.62954e+04,1.71864e+10,3.75734e+03,-2.99635e+03,-1.15289e+04,7.05707e+03,5.58821e+07,3.13464e+08,1.75558e+10
3656.pdb,7.33933e+04,1.00669e+14,4.05663e+03,-6.85252e+03,-7.70341e+03,6.02304e+03,1.82120e+10,2.39159e+11,1.00926e+14
3657.pdb,8.39287e+04,1.15175e+17,4.01937e+03,-5.81257e+03,-8.09166e+03,5.47732e+03,1.22986e+10,1.50364e+08,1.15175e+17
3658.pdb,1.01395e+05,1.11804e+17,4.19950e+03,-7.83349e+03,-6.64217e+03,4.37845e+03,4.13362e+10,4.00874e+08,1.11804e+17
3659.pdb,7.59229e+04,2.50800e+15,4.23427e+03,-4.23228e+03,-9.87665e+03,6.34470e+03,1.45284e+10,3.66933e+09,2.50802e+15
3660.pdb,6.20658e+04,5.51572e+15,4.00654e+03,-5.69992e+03,-8.97452e+03,6.53660e+03,1.09122e+12,6.44305e+09,5.51682e+15
3661.pdb,5.36276e+04,1.95691e+17,3.82556e+03,-4.84620e+03,-9.70465e+03,6.12973e+03,1.20987e+08,1.08862e+08,1.95691e+17
3662.pdb,7.57146e+04,1.16905e+13,4.04653e+03,-6.73448e+03,-7.51199e+03,5.75752e+03,9.44462e+07,2.17411e+06,1.16906e+13
3663.pdb,5.59758e+04,3.57237e+13,3.96513e+03,-4.27828e+03,-1.06751e+04,6.42781e+03,1.96108e+12,1.89520e+08,3.76850e+13
